no,product_name,roast_level,grind_type,size,reference_image,online_image_url,product_page_url,new_image_filename,status,designer_notes
50,Organic Sumatra,Medium Roast,Whole Bean,1lb Bag,reference-images/1-lb-Organic-Sumatra.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Organic-Sumatra.jpg,https://jeremiahspick.com/product/organic-sumatra/,,,
51,Organic Sumatra,Medium Roast,Whole Bean,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/organic-sumatra/,,,
52,Organic Water Process Decaf,Dark Roast,Ground,10oz Bag,reference-images/10-oz-Organic-Water-Pressed-Decaf-Ground.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Organic-Water-Pressed-Decaf-Ground.jpg,https://jeremiahspick.com/product/organic-water-process-decaf/,,,
53,Organic Water Process Decaf,Dark Roast,Ground,1lb Bag,reference-images/1-lb-Organic-Water-Processed-Decaf.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Organic-Water-Processed-Decaf.jpg,https://jeremiahspick.com/product/organic-water-process-decaf/,,,
54,Organic Water Process Decaf,Dark Roast,Ground,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/organic-water-process-decaf/,,,
55,Organic Water Process Decaf,Dark Roast,Whole Bean,10oz Bag,reference-images/10-oz-Organic-Water-Pressed-Decaf.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/05/10-oz-Organic-Water-Pressed-Decaf.jpg,https://jeremiahspick.com/product/organic-water-process-decaf/,,,
56,Organic Water Process Decaf,Dark Roast,Whole Bean,1lb Bag,reference-images/1-lb-Organic-Water-Processed-Decaf.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Organic-Water-Processed-Decaf.jpg,https://jeremiahspick.com/product/organic-water-process-decaf/,,,
57,Organic Water Process Decaf,Dark Roast,Whole Bean,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/organic-water-process-decaf/,,,
58,Pick of the Harvest: Organic Chanchamayo Peru,,Ground,10 oz. Bag,reference-images/1-lb-Pick-of-the-Harvest-Chanchamayo.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2018/07/1-lb-Pick-of-the-Harvest-Chanchamayo.jpg,https://jeremiahspick.com/product/organic-chancamayo/,,,
59,Pick of the Harvest: Organic Chanchamayo Peru,,Ground,1 lb. Bag,reference-images/1-lb-Pick-of-the-Harvest-Chanchamayo.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2018/07/1-lb-Pick-of-the-Harvest-Chanchamayo.jpg,https://jeremiahspick.com/product/organic-chancamayo/,,,
60,Pick of the Harvest: Organic Chanchamayo Peru,,Ground,5 lb. Bag,reference-images/1-lb-Pick-of-the-Harvest-Chanchamayo.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2018/07/1-lb-Pick-of-the-Harvest-Chanchamayo.jpg,https://jeremiahspick.com/product/organic-chancamayo/,,,
61,Pick of the Harvest: Organic Chanchamayo Peru,,Whole Beans,10 oz. Bag,reference-images/1-lb-Pick-of-the-Harvest-Chanchamayo.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2018/07/1-lb-Pick-of-the-Harvest-Chanchamayo.jpg,https://jeremiahspick.com/product/organic-chancamayo/,,,
62,Pick of the Harvest: Organic Chanchamayo Peru,,Whole Beans,1 lb. Bag,reference-images/1-lb-Pick-of-the-Harvest-Chanchamayo.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2018/07/1-lb-Pick-of-the-Harvest-Chanchamayo.jpg,https://jeremiahspick.com/product/organic-chancamayo/,,,
63,Pick of the Harvest: Organic Chanchamayo Peru,,Whole Beans,5 lb. Bag,reference-images/1-lb-Pick-of-the-Harvest-Chanchamayo.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2018/07/1-lb-Pick-of-the-Harvest-Chanchamayo.jpg,https://jeremiahspick.com/product/organic-chancamayo/,,,
64,Pick of the Harvest: Organic Maria Elena Sol,,Whole Bean,1lb Bag,reference-images/PICK-OF-THE-HARVEST-ORGANIC-MARIA-ELENA-SOL-1-LB.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2018/07/PICK-OF-THE-HARVEST-ORGANIC-MARIA-ELENA-SOL-1-LB.jpg,https://jeremiahspick.com/product/pick-of-the-harvest-organic-maria-elena-sol/,,,
65,Pick of the Harvest: Organic San Juan Intibuca,,Whole Bean,1lb Bag,reference-images/1-lb-Pick-of-the-Harvest-San-Juan.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Pick-of-the-Harvest-San-Juan.jpg,https://jeremiahspick.com/product/pick-of-the-harvest-organic-san-juan-intibuca/,,,
66,Pick of the Harvest: Organic Santa Rosa,,Whole Bean,1lb Bag,reference-images/1-lb-Pick-of-the-Harvest-Organic-Santa-Rosa.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Pick-of-the-Harvest-Organic-Santa-Rosa.jpg,https://jeremiahspick.com/product/pick-of-the-harvest-organic-santa-rosa/,,,
67,Pick of the Harvest: Organic Sierra Madre de Chiapas,,Whole Bean,1lb Bag,reference-images/1-lb-Pick-of-the-Harvest-Organic-Sierra-Madre.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Pick-of-the-Harvest-Organic-Sierra-Madre.jpg,https://jeremiahspick.com/product/pick-of-the-harvest-organic-sierra-madre/,,,
68,Pick of the Harvest: Organic Veracruz,,Whole Bean,1lb Bag,reference-images/1-lb-Pick-of-the-Harvest-Organic-Vera-Cruz.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Pick-of-the-Harvest-Organic-Vera-Cruz.jpg,https://jeremiahspick.com/product/pick-of-the-harvest-organic-veracruz/,,,
69,Pick of the Harvest: Organic Vilcabamba,,Whole Bean,1lb Bag,reference-images/1-lb-Pick-of-the-Harvest-Vilcabamba.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Pick-of-the-Harvest-Vilcabamba.jpg,https://jeremiahspick.com/product/pick-of-the-harvest-organic-vilcabamba/,,,
